name	pre-microRNA	RC_adj	UR	180626-180628-190531_Brain_S32180626-180628-190531_Brain_S32(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-6511a-3p	hsa-mir-6511a-4	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-6511a-3p	hsa-mir-6511a-3	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-6511a-3p	hsa-mir-6511a-4	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-6511a-3p	hsa-mir-6511a-2	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-4536-5p	hsa-mir-4536-1	15.5	3.0	1.487496298053568	1.7109166749360973	5p	mv_8.0|nta#A_7.5|nta#A#1_7.5|total_15.5
hsa-miR-6511a-3p	hsa-mir-6511a-1	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-6511a-3p	hsa-mir-6511a-2	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-4536-5p	hsa-mir-4536-2	15.5	3.0	1.487496298053568	1.7109166749360973	5p	mv_8.0|nta#A_7.5|nta#A#1_7.5|total_15.5
hsa-miR-6511a-3p	hsa-mir-6511a-4	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-6511a-3p	hsa-mir-6511a-3	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-6511a-3p	hsa-mir-6511a-1	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-6511a-3p	hsa-mir-6511a-1	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-6511a-3p	hsa-mir-6511a-2	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-6511a-3p	hsa-mir-6511a-3	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-6511a-3p	hsa-mir-6511a-3	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-6511a-3p	hsa-mir-6511a-1	15.5	20.0	1.487496298053568	1.7109166749360973	3p	lv5p_0.0625|nta#A_3.0|canonical_1.9375|nta#T_2.75|lv3p#2_1.5625|nta#A#2_1.0625|lv3p#1_4.25|nta#A#1_1.9375|lv5pT_0.0625|total_15.5|nta#T#1_2.75|lv5p#-1_0.0625|lv3p_5.8125|mv_1.875|lv3pE_5.8125|NucVar_0.0625
hsa-miR-3120-5p	hsa-mir-3120	15.0	1.0	1.4395125465034528	1.6557258144542877	5p	total_15.0|nta#T#1_15.0|nta#T_15.0
hsa-miR-3127-3p	hsa-mir-3127	15.0	2.0	1.4395125465034528	1.6557258144542877	3p	nta#A_6.0|nta#A#1_6.0|total_15.0|nta#T#1_9.0|nta#T_9.0
hsa-miR-296-3p	hsa-mir-296	15.0	2.0	1.4395125465034528	1.6557258144542877	3p	mv_7.0|lv5p_8.0|lv5pT_8.0|lv5p#-1_8.0|total_15.0
hsa-miR-584-3p	hsa-mir-584	15.0	1.0	1.4395125465034528	1.6557258144542877	3p	total_15.0|nta#T#1_15.0|nta#T_15.0
hsa-miR-6760-3p	hsa-mir-6760	15.0	3.0	1.4395125465034528	1.6557258144542877	3p	mv_1.0|lv5p_14.0|lv5p#1_14.0|lv5pE_14.0|total_15.0
hsa-miR-5196-3p	hsa-mir-5196	15.0	2.0	1.4395125465034528	1.6557258144542877	3p	total_15.0|nta#T#1_15.0|nta#T_15.0
hsa-miR-363-5p	hsa-mir-363	14.0	1.0	1.3435450434032226	1.5453440934906686	5p	canonical_14.0|total_14.0
hsa-miR-6821-3p	hsa-mir-6821	14.0	1.0	1.3435450434032226	1.5453440934906686	3p	mv_14.0|total_14.0
hsa-miR-4796-3p	hsa-mir-4796	14.0	2.0	1.3435450434032226	1.5453440934906686	3p	lv3p#-1_14.0|total_14.0|lv3p_14.0|lv3pT_14.0
hsa-miR-627-3p	hsa-mir-627	14.0	1.0	1.3435450434032226	1.5453440934906686	3p	nta#A#2_14.0|nta#A_14.0|total_14.0
hsa-miR-1304-3p	hsa-mir-1304	14.0	1.0	1.3435450434032226	1.5453440934906686	3p	nta#A_14.0|nta#A#1_14.0|total_14.0
hsa-miR-3117-3p	hsa-mir-3117	14.0	2.0	1.3435450434032226	1.5453440934906686	3p	mv_6.0|lv3pE_8.0|total_14.0|lv3p_8.0|lv3p#1_8.0
hsa-miR-301a-5p	hsa-mir-301a	14.0	1.0	1.3435450434032226	1.5453440934906686	5p	canonical_14.0|total_14.0
hsa-miR-506-5p	hsa-mir-506	14.0	1.0	1.3435450434032226	1.5453440934906686	5p	lv3pE_14.0|total_14.0|lv3p_14.0|lv3p#1_14.0
hsa-miR-1267	hsa-mir-1267	14.0	1.0	1.3435450434032226	1.5453440934906686	5p	lv3p#-1_14.0|total_14.0|lv3p_14.0|lv3pT_14.0
hsa-miR-3613-3p	hsa-mir-3613	14.0	1.0	1.3435450434032226	1.5453440934906686	3p	lv3p#-2_14.0|total_14.0|lv3p_14.0|lv3pT_14.0
hsa-miR-490-3p	hsa-mir-490	14.0	1.0	1.3435450434032226	1.5453440934906686	3p	lv3pE_14.0|total_14.0|lv3p_14.0|lv3p#2_14.0
hsa-miR-4685-3p	hsa-mir-4685	13.0	2.0	1.2475775403029925	1.4349623725270493	3p	canonical_6.0|lv3p#-1_7.0|total_13.0|lv3p_7.0|lv3pT_7.0
hsa-miR-6786-3p	hsa-mir-6786	13.0	1.0	1.2475775403029925	1.4349623725270493	3p	mv_13.0|total_13.0
hsa-miR-4677-3p	hsa-mir-4677	13.0	1.0	1.2475775403029925	1.4349623725270493	3p	canonical_13.0|total_13.0
hsa-miR-4760-5p	hsa-mir-4760	13.0	2.0	1.2475775403029925	1.4349623725270493	5p	canonical_12.0|nta#C_1.0|total_13.0|nta#C#1_1.0
hsa-miR-548q	hsa-mir-548q	13.0	2.0	1.2475775403029925	1.4349623725270493	5p	mv_13.0|total_13.0
hsa-miR-513b-5p	hsa-mir-513b	13.0	2.0	1.2475775403029925	1.4349623725270493	5p	lv3p#-2_13.0|total_13.0|lv3p_13.0|lv3pT_13.0
hsa-miR-6842-5p	hsa-mir-6842	13.0	1.0	1.2475775403029925	1.4349623725270493	5p	canonical_13.0|total_13.0
hsa-miR-1284	hsa-mir-1284	13.0	1.0	1.2475775403029925	1.4349623725270493	5p	canonical_13.0|total_13.0
hsa-miR-302a-5p	hsa-mir-302a	13.0	2.0	1.2475775403029925	1.4349623725270493	5p	mv_8.0|nta#A_5.0|nta#A#1_5.0|total_13.0
hsa-let-7g-3p	hsa-let-7g	13.0	1.0	1.2475775403029925	1.4349623725270493	3p	total_13.0|nta#T#1_13.0|nta#T_13.0
hsa-miR-5187-3p	hsa-mir-5187	12.0	2.0	1.1516100372027622	1.3245806515634302	3p	mv_12.0|total_12.0
hsa-miR-6858-5p	hsa-mir-6858	12.0	1.0	1.1516100372027622	1.3245806515634302	5p	mv_12.0|total_12.0
hsa-miR-6726-3p	hsa-mir-6726	12.0	2.0	1.1516100372027622	1.3245806515634302	3p	lv5p_12.0|lv5p#2_12.0|lv5pE_12.0|total_12.0
hsa-miR-4786-5p	hsa-mir-4786	12.0	1.0	1.1516100372027622	1.3245806515634302	5p	lv3p#-1_12.0|total_12.0|lv3p_12.0|lv3pT_12.0
hsa-miR-6883-3p	hsa-mir-6883	12.0	3.0	1.1516100372027622	1.3245806515634302	3p	lv3p#-1_12.0|total_12.0|lv3p_12.0|lv3pT_12.0
hsa-miR-4647	hsa-mir-4647	12.0	1.0	1.1516100372027622	1.3245806515634302	5p	lv3p#-1_12.0|total_12.0|lv3p_12.0|lv3pT_12.0
hsa-miR-4661-3p	hsa-mir-4661	12.0	1.0	1.1516100372027622	1.3245806515634302	3p	lv3p#-1_12.0|total_12.0|lv3p_12.0|lv3pT_12.0
hsa-miR-5680	hsa-mir-5680	12.0	1.0	1.1516100372027622	1.3245806515634302	3p	lv3pE_12.0|total_12.0|lv3p_12.0|lv3p#1_12.0
hsa-miR-6792-5p	hsa-mir-6792	12.0	1.0	1.1516100372027622	1.3245806515634302	5p	total_12.0|nta#T#1_12.0|nta#T_12.0
hsa-miR-219b-5p	hsa-mir-219b	12.0	1.0	1.1516100372027622	1.3245806515634302	5p	canonical_12.0|total_12.0
hsa-miR-6855-3p	hsa-mir-6855	12.0	1.0	1.1516100372027622	1.3245806515634302	3p	canonical_12.0|total_12.0
hsa-miR-4723-3p	hsa-mir-4723	12.0	3.0	1.1516100372027622	1.3245806515634302	3p	canonical_10.0|total_12.0|NucVar_2.0
hsa-miR-5002-5p	hsa-mir-5002	12.0	3.0	1.1516100372027622	1.3245806515634302	5p	canonical_1.0|lv3p#-2_11.0|total_12.0|lv3p_11.0|lv3pT_11.0
hsa-miR-548j-5p	hsa-mir-548j	12.0	1.0	1.1516100372027622	1.3245806515634302	5p	canonical_12.0|total_12.0
hsa-miR-4742-3p	hsa-mir-4742	12.0	1.0	1.1516100372027622	1.3245806515634302	3p	nta#C_12.0|total_12.0|nta#C#1_12.0
hsa-miR-5683	hsa-mir-5683	12.0	1.0	1.1516100372027622	1.3245806515634302	5p	lv3p#-1_12.0|total_12.0|lv3p_12.0|lv3pT_12.0
hsa-miR-362-3p	hsa-mir-362	12.0	1.0	1.1516100372027622	1.3245806515634302	3p	canonical_12.0|total_12.0
hsa-miR-3145-5p	hsa-mir-3145	12.0	1.0	1.1516100372027622	1.3245806515634302	5p	lv3p#-1_12.0|total_12.0|lv3p_12.0|lv3pT_12.0
hsa-miR-548ba	hsa-mir-548ba	12.0	1.0	1.1516100372027622	1.3245806515634302	5p	canonical_12.0|total_12.0
hsa-miR-5193	hsa-mir-5193	12.0	1.0	1.1516100372027622	1.3245806515634302	3p	canonical_12.0|total_12.0
hsa-miR-1224-3p	hsa-mir-1224	12.0	1.0	1.1516100372027622	1.3245806515634302	3p	canonical_12.0|total_12.0
hsa-miR-6761-3p	hsa-mir-6761	12.0	1.0	1.1516100372027622	1.3245806515634302	3p	lv5p_12.0|lv5p#1_12.0|lv5pE_12.0|total_12.0
hsa-miR-6826-3p	hsa-mir-6826	12.0	1.0	1.1516100372027622	1.3245806515634302	3p	lv3p#-2_12.0|total_12.0|lv3p_12.0|lv3pT_12.0
hsa-miR-147b-3p	hsa-mir-147b	12.0	1.0	1.1516100372027622	1.3245806515634302	3p	mv_12.0|total_12.0
hsa-miR-302b-3p	hsa-mir-302b	11.0	2.0	1.0556425341025322	1.2141989305998109	3p	canonical_10.0|total_11.0|NucVar_1.0
hsa-miR-4748	hsa-mir-4748	11.0	1.0	1.0556425341025322	1.2141989305998109	5p	canonical_11.0|total_11.0
hsa-miR-5090	hsa-mir-5090	11.0	2.0	1.0556425341025322	1.2141989305998109	5p	nta#A_11.0|nta#A#1_11.0|total_11.0
hsa-miR-4775	hsa-mir-4775	11.0	1.0	1.0556425341025322	1.2141989305998109	5p	canonical_11.0|total_11.0
hsa-miR-96-5p	hsa-mir-96	11.0	1.0	1.0556425341025322	1.2141989305998109	5p	canonical_11.0|total_11.0
hsa-miR-3943	hsa-mir-3943	11.0	2.0	1.0556425341025322	1.2141989305998109	5p	lv3pE_4.0|lv3p#-1_7.0|total_11.0|lv3p_11.0|lv3pT_7.0|lv3p#1_4.0
hsa-miR-4701-5p	hsa-mir-4701	11.0	1.0	1.0556425341025322	1.2141989305998109	5p	mv_11.0|total_11.0
hsa-miR-1262	hsa-mir-1262	11.0	1.0	1.0556425341025322	1.2141989305998109	5p	lv5p_11.0|lv5p#2_11.0|lv5pE_11.0|total_11.0
hsa-miR-4639-5p	hsa-mir-4639	11.0	1.0	1.0556425341025322	1.2141989305998109	5p	lv3p#-1_11.0|total_11.0|lv3p_11.0|lv3pT_11.0
hsa-miR-548al	hsa-mir-548al	11.0	1.0	1.0556425341025322	1.2141989305998109	3p	nta#A_11.0|nta#A#1_11.0|total_11.0
hsa-let-7f-2-3p	hsa-let-7f-2	10.333333333333334	2.0	0.9916641987023787	1.140611116624065	3p	nta#T#2_10.0|total_10.333333333333334|nta#T#1_0.3333333333333333|nta#T_10.333333333333334
hsa-miR-3660	hsa-mir-3660	10.0	1.0	0.9596750310023019	1.1038172096361918	3p	canonical_10.0|total_10.0
hsa-miR-6505-5p	hsa-mir-6505	10.0	1.0	0.9596750310023019	1.1038172096361918	5p	canonical_10.0|total_10.0
hsa-miR-1291	hsa-mir-1291	10.0	1.0	0.9596750310023019	1.1038172096361918	5p	lv3p#-2_10.0|total_10.0|lv3p_10.0|lv3pT_10.0
hsa-miR-3622b-3p	hsa-mir-3622b	10.0	1.0	0.9596750310023019	1.1038172096361918	3p	mv_10.0|total_10.0
hsa-miR-6806-3p	hsa-mir-6806	10.0	1.0	0.9596750310023019	1.1038172096361918	3p	canonical_10.0|total_10.0
hsa-miR-3133	hsa-mir-3133	10.0	1.0	0.9596750310023019	1.1038172096361918	5p	lv3p#-3_10.0|total_10.0|lv3p_10.0|lv3pT_10.0
hsa-miR-6747-3p	hsa-mir-6747	10.0	1.0	0.9596750310023019	1.1038172096361918	3p	nta#A_10.0|nta#A#1_10.0|total_10.0
hsa-miR-598-5p	hsa-mir-598	10.0	1.0	0.9596750310023019	1.1038172096361918	5p	nta#A_10.0|nta#A#1_10.0|total_10.0
hsa-miR-518b	hsa-mir-518b	10.0	1.0	0.9596750310023019	1.1038172096361918	3p	canonical_10.0|total_10.0
hsa-miR-552-5p	hsa-mir-552	10.0	2.0	0.9596750310023019	1.1038172096361918	5p	mv_10.0|total_10.0
hsa-miR-3605-5p	hsa-mir-3605	10.0	1.0	0.9596750310023019	1.1038172096361918	5p	nta#A_10.0|nta#A#1_10.0|total_10.0
hsa-miR-410-5p	hsa-mir-410	10.0	1.0	0.9596750310023019	1.1038172096361918	5p	lv3p#-1_10.0|total_10.0|lv3p_10.0|lv3pT_10.0
hsa-miR-4677-5p	hsa-mir-4677	10.0	1.0	0.9596750310023019	1.1038172096361918	5p	lv3p#-2_10.0|total_10.0|lv3p_10.0|lv3pT_10.0
hsa-miR-449a	hsa-mir-449a	10.0	1.0	0.9596750310023019	1.1038172096361918	5p	canonical_10.0|total_10.0
hsa-miR-3612	hsa-mir-3612	10.0	1.0	0.9596750310023019	1.1038172096361918	5p	canonical_10.0|total_10.0
hsa-miR-5187-5p	hsa-mir-5187	9.0	2.0	0.8637075279020717	0.9934354886725726	5p	canonical_8.0|total_9.0|NucVar_1.0
hsa-miR-4684-5p	hsa-mir-4684	9.0	2.0	0.8637075279020717	0.9934354886725726	5p	lv3p#-2_1.0|lv3p#-1_8.0|total_9.0|lv3p_9.0|lv3pT_9.0
hsa-miR-504-3p	hsa-mir-504	9.0	1.0	0.8637075279020717	0.9934354886725726	3p	total_9.0|nta#T#1_9.0|nta#T_9.0
hsa-miR-513a-5p	hsa-mir-513a-2	9.0	1.0	0.8637075279020717	0.9934354886725726	5p	lv3pE_9.0|total_9.0|lv3p#4_9.0|lv3p_9.0
hsa-miR-556-3p	hsa-mir-556	9.0	1.0	0.8637075279020717	0.9934354886725726	3p	lv3p#-1_9.0|total_9.0|lv3p_9.0|lv3pT_9.0
hsa-miR-548a-5p	hsa-mir-548a-3	9.0	1.0	0.8637075279020717	0.9934354886725726	5p	lv3p#-1_9.0|total_9.0|lv3p_9.0|lv3pT_9.0
hsa-miR-183-3p	hsa-mir-183	9.0	1.0	0.8637075279020717	0.9934354886725726	3p	mv_9.0|total_9.0
hsa-miR-513a-5p	hsa-mir-513a-1	9.0	1.0	0.8637075279020717	0.9934354886725726	5p	lv3pE_9.0|total_9.0|lv3p#4_9.0|lv3p_9.0
hsa-miR-888-5p	hsa-mir-888	9.0	1.0	0.8637075279020717	0.9934354886725726	5p	lv3pE_9.0|total_9.0|lv3p_9.0|lv3p#2_9.0
hsa-miR-20a-3p	hsa-mir-20a	9.0	2.0	0.8637075279020717	0.9934354886725726	3p	lv3pE_8.0|total_9.0|nta#T#1_1.0|lv3p_8.0|nta#T_1.0|lv3p#1_8.0
hsa-miR-10522-5p	hsa-mir-10522	9.0	1.0	0.8637075279020717	0.9934354886725726	5p	mv_9.0|total_9.0
hsa-miR-1266-5p	hsa-mir-1266	9.0	1.0	0.8637075279020717	0.9934354886725726	5p	canonical_9.0|total_9.0
hsa-miR-365a-5p	hsa-mir-365a	9.0	1.0	0.8637075279020717	0.9934354886725726	5p	lv3p#-1_9.0|total_9.0|lv3p_9.0|lv3pT_9.0
hsa-miR-365b-5p	hsa-mir-365b	9.0	1.0	0.8637075279020717	0.9934354886725726	5p	lv3pE_9.0|total_9.0|lv3p_9.0|lv3p#1_9.0
hsa-miR-1234-3p	hsa-mir-1234	9.0	1.0	0.8637075279020717	0.9934354886725726	3p	nta#A_9.0|nta#A#1_9.0|total_9.0
hsa-miR-585-5p	hsa-mir-585	9.0	1.0	0.8637075279020717	0.9934354886725726	5p	mv_9.0|total_9.0
hsa-miR-489-3p	hsa-mir-489	9.0	2.0	0.8637075279020717	0.9934354886725726	3p	canonical_8.0|total_9.0|NucVar_1.0
hsa-miR-4728-3p	hsa-mir-4728	9.0	1.0	0.8637075279020717	0.9934354886725726	3p	mv_9.0|total_9.0
hsa-miR-5000-3p	hsa-mir-5000	9.0	2.0	0.8637075279020717	0.9934354886725726	3p	canonical_8.0|total_9.0|NucVar_1.0
hsa-miR-502-5p	hsa-mir-502	8.0	1.0	0.7677400248018414	0.8830537677089534	5p	mv_8.0|total_8.0
hsa-miR-7978	hsa-mir-7978	8.0	2.0	0.7677400248018414	0.8830537677089534	5p	lv3pE_8.0|total_8.0|lv3p_8.0|lv3p#1_8.0
hsa-miR-6845-5p	hsa-mir-6845	8.0	1.0	0.7677400248018414	0.8830537677089534	5p	nta#A_8.0|nta#A#1_8.0|total_8.0
hsa-miR-6851-5p	hsa-mir-6851	8.0	1.0	0.7677400248018414	0.8830537677089534	5p	total_8.0|nta#T#1_8.0|nta#T_8.0
hsa-miR-664b-5p	hsa-mir-664b	8.0	2.0	0.7677400248018414	0.8830537677089534	5p	lv3p#-1_8.0|total_8.0|lv3p_8.0|lv3pT_8.0
hsa-miR-6836-5p	hsa-mir-6836	8.0	1.0	0.7677400248018414	0.8830537677089534	5p	canonical_8.0|total_8.0
hsa-miR-383-3p	hsa-mir-383	8.0	1.0	0.7677400248018414	0.8830537677089534	3p	lv5p_8.0|lv5p#2_8.0|lv5pE_8.0|total_8.0
hsa-miR-7156-5p	hsa-mir-7156	8.0	1.0	0.7677400248018414	0.8830537677089534	5p	mv_8.0|total_8.0
hsa-miR-1976	hsa-mir-1976	8.0	1.0	0.7677400248018414	0.8830537677089534	3p	lv5p_8.0|lv5p#1_8.0|lv5pE_8.0|total_8.0
hsa-miR-301a-3p	hsa-mir-301a	8.0	1.0	0.7677400248018414	0.8830537677089534	3p	canonical_8.0|total_8.0
hsa-miR-2278	hsa-mir-2278	8.0	1.0	0.7677400248018414	0.8830537677089534	5p	total_8.0|nta#T#1_8.0|nta#T_8.0
hsa-miR-548s	hsa-mir-548s	8.0	1.0	0.7677400248018414	0.8830537677089534	3p	lv3p#-2_8.0|total_8.0|lv3p_8.0|lv3pT_8.0
hsa-miR-4671-3p	hsa-mir-4671	8.0	1.0	0.7677400248018414	0.8830537677089534	3p	canonical_8.0|total_8.0
hsa-miR-7703	hsa-mir-7703	7.0	1.0	0.6717725217016113	0.7726720467453343	3p	lv3p#-3_7.0|total_7.0|lv3p_7.0|lv3pT_7.0
hsa-miR-627-5p	hsa-mir-627	7.0	1.0	0.6717725217016113	0.7726720467453343	5p	canonical_7.0|total_7.0
hsa-miR-3139	hsa-mir-3139	7.0	1.0	0.6717725217016113	0.7726720467453343	5p	total_7.0|nta#T#1_7.0|nta#T_7.0
hsa-miR-6815-3p	hsa-mir-6815	7.0	2.0	0.6717725217016113	0.7726720467453343	3p	canonical_6.0|total_7.0|NucVar_1.0
hsa-miR-5010-5p	hsa-mir-5010	7.0	1.0	0.6717725217016113	0.7726720467453343	5p	total_7.0|nta#T#1_7.0|nta#T_7.0
hsa-miR-6868-3p	hsa-mir-6868	7.0	1.0	0.6717725217016113	0.7726720467453343	3p	lv3p#-1_7.0|total_7.0|lv3p_7.0|lv3pT_7.0
hsa-miR-3180-3p	hsa-mir-3180-4	6.909090909090908	3.0	0.663048203237954	0.7626373448395506	3p	lv3p#-3_1.1818181818181819|lv3p#-2_3.1818181818181817|total_6.909090909090908|nta#T#1_2.5454545454545454|lv3p_4.363636363636363|nta#T_2.5454545454545454|lv3pT_4.363636363636363
hsa-miR-3180-3p	hsa-mir-3180-3	6.909090909090908	3.0	0.663048203237954	0.7626373448395506	3p	lv3p#-3_1.1818181818181819|lv3p#-2_3.1818181818181817|total_6.909090909090908|nta#T#1_2.5454545454545454|lv3p_4.363636363636363|nta#T_2.5454545454545454|lv3pT_4.363636363636363
hsa-miR-3180-3p	hsa-mir-3180-1	6.909090909090908	3.0	0.663048203237954	0.7626373448395506	3p	lv3p#-3_1.1818181818181819|lv3p#-2_3.1818181818181817|total_6.909090909090908|nta#T#1_2.5454545454545454|lv3p_4.363636363636363|nta#T_2.5454545454545454|lv3pT_4.363636363636363
hsa-miR-3180-3p	hsa-mir-3180-2	6.909090909090908	3.0	0.663048203237954	0.7626373448395506	3p	lv3p#-3_1.1818181818181819|lv3p#-2_3.1818181818181817|total_6.909090909090908|nta#T#1_2.5454545454545454|lv3p_4.363636363636363|nta#T_2.5454545454545454|lv3pT_4.363636363636363
hsa-miR-3180-3p	hsa-mir-3180-2	6.909090909090908	3.0	0.663048203237954	0.7626373448395506	3p	lv3p#-3_1.1818181818181819|lv3p#-2_3.1818181818181817|total_6.909090909090908|nta#T#1_2.5454545454545454|lv3p_4.363636363636363|nta#T_2.5454545454545454|lv3pT_4.363636363636363
hsa-miR-3180-3p	hsa-mir-3180-1	6.909090909090908	3.0	0.663048203237954	0.7626373448395506	3p	lv3p#-3_1.1818181818181819|lv3p#-2_3.1818181818181817|total_6.909090909090908|nta#T#1_2.5454545454545454|lv3p_4.363636363636363|nta#T_2.5454545454545454|lv3pT_4.363636363636363
hsa-miR-3180-3p	hsa-mir-3180-2	6.909090909090908	3.0	0.663048203237954	0.7626373448395506	3p	lv3p#-3_1.1818181818181819|lv3p#-2_3.1818181818181817|total_6.909090909090908|nta#T#1_2.5454545454545454|lv3p_4.363636363636363|nta#T_2.5454545454545454|lv3pT_4.363636363636363
hsa-miR-3180-3p	hsa-mir-3180-5	6.909090909090908	3.0	0.663048203237954	0.7626373448395506	3p	lv3p#-3_1.1818181818181819|lv3p#-2_3.1818181818181817|total_6.909090909090908|nta#T#1_2.5454545454545454|lv3p_4.363636363636363|nta#T_2.5454545454545454|lv3pT_4.363636363636363
hsa-miR-3180-3p	hsa-mir-3180-3	6.909090909090908	3.0	0.663048203237954	0.7626373448395506	3p	lv3p#-3_1.1818181818181819|lv3p#-2_3.1818181818181817|total_6.909090909090908|nta#T#1_2.5454545454545454|lv3p_4.363636363636363|nta#T_2.5454545454545454|lv3pT_4.363636363636363
hsa-miR-3180-3p	hsa-mir-3180-3	6.909090909090908	3.0	0.663048203237954	0.7626373448395506	3p	lv3p#-3_1.1818181818181819|lv3p#-2_3.1818181818181817|total_6.909090909090908|nta#T#1_2.5454545454545454|lv3p_4.363636363636363|nta#T_2.5454545454545454|lv3pT_4.363636363636363
hsa-miR-3180-3p	hsa-mir-3180-1	6.909090909090908	3.0	0.663048203237954	0.7626373448395506	3p	lv3p#-3_1.1818181818181819|lv3p#-2_3.1818181818181817|total_6.909090909090908|nta#T#1_2.5454545454545454|lv3p_4.363636363636363|nta#T_2.5454545454545454|lv3pT_4.363636363636363
