name	pre-microRNA	RC_adj	UR	181003-190524_Brain_S35181003-190524_Brain_S35(total)	RPM (lib)	arm	isoString_RC_adj
hsa-let-7f-2-3p	hsa-let-7f-2	47.333333333333336	3.0	1.8042344620471658	1.8854010739350737	3p	lv3p#-2_0.3333333333333333|total_47.333333333333336|lv3p_0.3333333333333333|nta#T#1_47.0|nta#T_47.0|lv3pT_0.3333333333333333
hsa-miR-1295a	hsa-mir-1295a	47.0	4.0	1.7915285855538758	1.8721236015834182	3p	canonical_14.0|lv3pE_28.0|total_47.0|nta#T#1_5.0|lv3p_28.0|nta#T_5.0|lv3p#2_28.0
hsa-miR-3679-5p	hsa-mir-3679	47.0	2.0	1.7915285855538758	1.8721236015834182	5p	lv3p#-2_47.0|total_47.0|lv3p_47.0|lv3pT_47.0
hsa-miR-660-3p	hsa-mir-660	47.0	4.0	1.7915285855538758	1.8721236015834182	3p	lv3p#-1_22.0|total_47.0|lv3p_22.0|nta#T#1_25.0|nta#T_25.0|lv3pT_22.0
hsa-miR-6885-3p	hsa-mir-6885	47.0	5.0	1.7915285855538758	1.8721236015834182	3p	canonical_19.0|total_47.0|nta#T#1_26.0|nta#T_26.0|NucVar_2.0
hsa-miR-3660	hsa-mir-3660	47.0	6.0	1.7915285855538758	1.8721236015834182	3p	mv_19.0|canonical_16.0|lv5p_11.0|mlv5p#1_1.0|lv5p#1_11.0|mlv5p_1.0|lv5pE_11.0|total_47.0
hsa-miR-1284	hsa-mir-1284	46.0	4.0	1.753410956074006	1.832291184528452	5p	lv3p#-1_46.0|total_46.0|lv3p_46.0|lv3pT_46.0
hsa-miR-10399-3p	hsa-mir-10399	46.0	3.0	1.753410956074006	1.832291184528452	3p	total_46.0|nta#T#1_46.0|nta#T_46.0
hsa-miR-6882-5p	hsa-mir-6882	46.0	2.0	1.753410956074006	1.832291184528452	5p	mv_17.0|lv5p_29.0|lv5p#1_29.0|lv5pE_29.0|total_46.0
hsa-miR-6855-3p	hsa-mir-6855	46.0	5.0	1.753410956074006	1.832291184528452	3p	lv3p#-1_29.0|total_46.0|nta#T#1_17.0|lv3p_29.0|nta#T_17.0|lv3pT_29.0
hsa-miR-365b-5p	hsa-mir-365b	45.0	4.0	1.7152933265941364	1.7924587674734855	5p	lv3pE_28.0|nta#T#3_16.0|total_45.0|lv3p_28.0|nta#T#1_1.0|nta#UA_1.0|nta#T_17.0|lv3p#1_28.0
hsa-miR-1185-1-3p	hsa-mir-1185-1	45.0	3.0	1.7152933265941364	1.7924587674734855	3p	canonical_26.0|mv_18.0|total_45.0|NucVar_1.0
hsa-miR-548l	hsa-mir-548l	45.0	1.0	1.7152933265941364	1.7924587674734855	5p	canonical_45.0|total_45.0
hsa-miR-6511a-3p	hsa-mir-6511a-2	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-3	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-3	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-4	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-1	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-3	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-2	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-4	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-1	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-2	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-2	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-4	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-1	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-3	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-4	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-6511a-3p	hsa-mir-6511a-1	44.1875	34.0	1.6843227526417424	1.7600949286163254	3p	lv5p_0.8125|nta#A_2.875|canonical_6.0|nta#T_8.8125|lv3p#2_8.0625|lv3p#1_15.1875|nta#A#1_2.875|nta#T#3_3.75|lv5pT_0.8125|nta#T#2_0.0625|total_44.1875|nta#T#1_5.0|lv5p#-1_0.8125|lv3p_23.25|lv3pE_23.25|mv_1.125|NucVar_1.3125
hsa-miR-1269b	hsa-mir-1269b	44.0	3.0	1.6771756971142668	1.752626350418519	5p	nta#G#1_1.0|lv3p#-2_21.0|nta#A_22.0|nta#A#1_22.0|total_44.0|lv3p_21.0|lv3pT_21.0|nta#G_1.0
hsa-miR-6508-3p	hsa-mir-6508	44.0	3.0	1.6771756971142668	1.752626350418519	3p	lv3pE_20.0|lv3p#-1_24.0|total_44.0|lv3p_44.0|lv3pT_24.0|lv3p#1_20.0
hsa-miR-337-5p	hsa-mir-337	44.0	4.0	1.6771756971142668	1.752626350418519	5p	canonical_19.0|nta#A_8.0|lv3p#-1_17.0|nta#A#1_8.0|total_44.0|lv3p_17.0|lv3pT_17.0
hsa-miR-1243	hsa-mir-1243	44.0	7.0	1.6771756971142668	1.752626350418519	5p	mv_25.0|nta#C_2.0|nta#A_17.0|nta#A#1_17.0|total_44.0|nta#C#1_2.0
hsa-miR-4723-5p	hsa-mir-4723	44.0	4.0	1.6771756971142668	1.752626350418519	5p	lv3p#-3_33.0|lv3p#-1_11.0|total_44.0|lv3p_44.0|lv3pT_44.0
hsa-miR-6721-5p	hsa-mir-6721	43.0	4.0	1.639058067634397	1.712793933363553	5p	nta#A#2_26.0|nta#A_43.0|nta#A#1_17.0|total_43.0
hsa-miR-1267	hsa-mir-1267	43.0	2.0	1.639058067634397	1.712793933363553	5p	canonical_24.0|lv3p#-1_19.0|total_43.0|lv3p_19.0|lv3pT_19.0
hsa-miR-190b-5p	hsa-mir-190b	43.0	2.0	1.639058067634397	1.712793933363553	5p	lv3pE_43.0|total_43.0|lv3p_43.0|lv3p#2_24.0|lv3p#1_19.0
hsa-miR-6509-5p	hsa-mir-6509	43.0	3.0	1.639058067634397	1.712793933363553	5p	mv_16.0|canonical_26.0|total_43.0|NucVar_1.0
hsa-miR-101-5p	hsa-mir-101-1	42.0	4.0	1.6009404381545274	1.6729615163085865	5p	lv5p_31.0|lv5p#1_31.0|nta#A_11.0|lv5pE_31.0|nta#A#1_11.0|total_42.0
hsa-miR-1252-5p	hsa-mir-1252	41.0	2.0	1.5628228086746576	1.6331290992536203	5p	lv3p#-2_41.0|total_41.0|lv3p_41.0|lv3pT_41.0
hsa-miR-548j-5p	hsa-mir-548j	41.0	2.0	1.5628228086746576	1.6331290992536203	5p	canonical_27.0|lv5p_14.0|lv5p#1_14.0|lv5pE_14.0|total_41.0
hsa-miR-1185-5p	hsa-mir-1185-2	40.5	3.0	1.5437639939347227	1.613212890726137	5p	canonical_39.5|total_40.5|NucVar_1.0
hsa-miR-1185-5p	hsa-mir-1185-1	40.5	3.0	1.5437639939347227	1.613212890726137	5p	canonical_39.5|total_40.5|NucVar_1.0
hsa-miR-200b-5p	hsa-mir-200b	40.0	3.0	1.5247051791947879	1.5932966821986538	5p	canonical_1.0|nta#A_18.0|lv3p#-1_21.0|nta#A#1_18.0|total_40.0|lv3p_21.0|lv3pT_21.0
hsa-miR-549a-3p	hsa-mir-549a	40.0	5.0	1.5247051791947879	1.5932966821986538	3p	canonical_17.0|total_40.0|nta#T#1_22.0|nta#UA_1.0|nta#T_22.0|NucVar_1.0
hsa-miR-211-5p	hsa-mir-211	39.5	6.0	1.505646364454853	1.5733804736711707	5p	lv3p#-1_9.0|nta#A_17.0|lv3pT_9.0|canonical_11.0|nta#T_0.5|nta#A#1_17.0|total_39.5|nta#T#1_0.5|lv3p_9.0|NucVar_2.0
hsa-miR-6720-3p	hsa-mir-6720	39.0	1.0	1.4865875497149184	1.5534642651436874	3p	canonical_39.0|total_39.0
hsa-miR-6516-3p	hsa-mir-6516	39.0	3.0	1.4865875497149184	1.5534642651436874	3p	canonical_37.0|total_39.0|NucVar_2.0
hsa-miR-4798-5p	hsa-mir-4798	39.0	5.0	1.4865875497149184	1.5534642651436874	5p	mv_23.0|canonical_15.0|total_39.0|NucVar_1.0
hsa-miR-30d-3p	hsa-mir-30d	38.5	9.0	1.4675287349749835	1.5335480566162043	3p	lv3p#-1_2.0|nta#A_5.0|lv3pT_2.0|nta#T_26.0|nta#UA_1.0|nta#A#2_1.0|nta#A#1_4.0|total_38.5|nta#T#1_26.0|lv3p_2.0|mv_1.5|NucVar_4.0
hsa-let-7a-2-3p	hsa-let-7a-2	38.5	2.0	1.4675287349749835	1.5335480566162043	3p	mv_38.0|total_38.5|NucVar_0.5
hsa-miR-550a-5p	hsa-mir-550a-1	38.333333333333336	6.0	1.4611757967283385	1.5269093204403767	5p	lv3p#-1_5.0|nta#A_24.5|lv3pT_13.333333333333334|nta#T_0.5|nta#A#2_15.0|nta#A#1_9.5|total_38.333333333333336|nta#T#1_0.5|lv3p_13.333333333333334|lv3p#-3_8.333333333333334
hsa-miR-550a-5p	hsa-mir-550a-2	38.333333333333336	6.0	1.4611757967283385	1.5269093204403767	5p	lv3p#-1_5.0|nta#A_24.5|lv3pT_13.333333333333334|nta#T_0.5|nta#A#2_15.0|nta#A#1_9.5|total_38.333333333333336|nta#T#1_0.5|lv3p_13.333333333333334|lv3p#-3_8.333333333333334
hsa-miR-6130	hsa-mir-6130	38.0	10.0	1.4484699202350486	1.5136318480887212	3p	nta#A_3.0|nta#T_25.0|lv3p#3_1.0|lv3p#2_6.0|nta#UA_1.0|lv3p#1_1.0|nta#A#1_3.0|nta#T#2_1.0|total_38.0|nta#T#1_24.0|lv3p_8.0|lv3pE_8.0|mv_1.0|NucVar_1.0
hsa-miR-6509-3p	hsa-mir-6509	38.0	5.0	1.4484699202350486	1.5136318480887212	3p	canonical_34.0|nta#A_1.0|nta#A#1_1.0|total_38.0|NucVar_3.0
hsa-miR-1294	hsa-mir-1294	38.0	2.0	1.4484699202350486	1.5136318480887212	5p	lv3p#-2_38.0|total_38.0|lv3p_38.0|lv3pT_38.0
hsa-miR-495-5p	hsa-mir-495	37.0	3.0	1.4103522907551789	1.4737994310337548	5p	canonical_35.0|total_37.0|NucVar_2.0
hsa-miR-6738-3p	hsa-mir-6738	37.0	5.0	1.4103522907551789	1.4737994310337548	3p	mv_27.0|lv3p#-1_10.0|total_37.0|lv3p_10.0|lv3pT_10.0
hsa-miR-99a-3p	hsa-mir-99a	37.0	3.0	1.4103522907551789	1.4737994310337548	3p	canonical_16.0|lv3pE_21.0|total_37.0|lv3p_21.0|lv3p#1_21.0
hsa-miR-6800-3p	hsa-mir-6800	37.0	2.0	1.4103522907551789	1.4737994310337548	3p	total_37.0|nta#T#1_37.0|nta#T_37.0
hsa-miR-3613-3p	hsa-mir-3613	36.0	4.0	1.3722346612753091	1.4339670139787883	3p	lv3p#-2_35.0|nta#A_1.0|nta#A#1_1.0|total_36.0|lv3p_35.0|lv3pT_35.0
hsa-miR-509-3-5p	hsa-mir-509-3	35.0	5.0	1.3341170317954394	1.3941345969238221	5p	lv3p#-1_35.0|total_35.0|lv3p_35.0|lv3pT_35.0
hsa-miR-6760-3p	hsa-mir-6760	35.0	2.0	1.3341170317954394	1.3941345969238221	3p	lv5p_19.0|lv5p#1_19.0|lv5pE_19.0|total_35.0|nta#T#1_16.0|nta#T_16.0
hsa-miR-4775	hsa-mir-4775	35.0	2.0	1.3341170317954394	1.3941345969238221	5p	canonical_34.0|total_35.0|NucVar_1.0
hsa-miR-5191	hsa-mir-5191	35.0	2.0	1.3341170317954394	1.3941345969238221	3p	mv_18.0|nta#A_17.0|nta#A#1_17.0|total_35.0
hsa-miR-1276	hsa-mir-1276	35.0	1.0	1.3341170317954394	1.3941345969238221	5p	nta#A#2_35.0|nta#A_35.0|total_35.0
hsa-miR-376b-3p	hsa-mir-376b	34.333333333333336	2.0	1.3087052788088598	1.3675796522205113	3p	lv3p#-1_34.333333333333336|total_34.333333333333336|lv3p_34.333333333333336|lv3pT_34.333333333333336
hsa-miR-3612	hsa-mir-3612	34.0	3.0	1.2959994023155696	1.3543021798688557	5p	lv3p#-1_34.0|total_34.0|lv3p_34.0|lv3pT_34.0
hsa-miR-6852-5p	hsa-mir-6852	34.0	1.0	1.2959994023155696	1.3543021798688557	5p	canonical_34.0|total_34.0
hsa-miR-6735-3p	hsa-mir-6735	34.0	3.0	1.2959994023155696	1.3543021798688557	3p	total_34.0|nta#T#1_34.0|nta#T_34.0
hsa-miR-3928-3p	hsa-mir-3928	34.0	2.0	1.2959994023155696	1.3543021798688557	3p	lv3p#-1_14.0|total_34.0|lv3p_14.0|nta#T#1_20.0|nta#T_20.0|lv3pT_14.0
hsa-miR-570-3p	hsa-mir-570	33.0	1.0	1.2578817728357001	1.3144697628138895	3p	nta#A_33.0|nta#A#1_33.0|total_33.0
hsa-miR-3085-3p	hsa-mir-3085	33.0	3.0	1.2578817728357001	1.3144697628138895	3p	total_33.0|nta#T#1_33.0|nta#T_33.0
hsa-miR-26a-1-3p	hsa-mir-26a-1	33.0	3.0	1.2578817728357001	1.3144697628138895	3p	canonical_31.0|total_33.0|NucVar_2.0
hsa-miR-1273h-3p	hsa-mir-1273h	33.0	2.0	1.2578817728357001	1.3144697628138895	3p	mv_9.0|nta#G#1_24.0|total_33.0|nta#G_24.0
hsa-miR-1909-3p	hsa-mir-1909	33.0	3.0	1.2578817728357001	1.3144697628138895	3p	nta#A_33.0|nta#A#1_33.0|total_33.0
hsa-miR-106a-3p	hsa-mir-106a	33.0	3.0	1.2578817728357001	1.3144697628138895	3p	mv_33.0|total_33.0
hsa-miR-4470	hsa-mir-4470	33.0	1.0	1.2578817728357001	1.3144697628138895	3p	nta#T#3_33.0|total_33.0|nta#T_33.0
hsa-miR-9983-3p	hsa-mir-9983	32.0	3.0	1.2197641433558304	1.274637345758923	3p	mv_7.0|nta#C_1.0|lv3p#-1_24.0|total_32.0|lv3p_24.0|nta#C#1_1.0|lv3pT_24.0
hsa-miR-3064-3p	hsa-mir-3064	32.0	2.0	1.2197641433558304	1.274637345758923	3p	lv3p#-1_32.0|total_32.0|lv3p_32.0|lv3pT_32.0
hsa-miR-6755-5p	hsa-mir-6755	32.0	3.0	1.2197641433558304	1.274637345758923	5p	lv3pE_32.0|total_32.0|lv3p_32.0|lv3p#2_32.0
hsa-miR-6779-5p	hsa-mir-6779	32.0	1.0	1.2197641433558304	1.274637345758923	5p	lv3p#-2_32.0|total_32.0|lv3p_32.0|lv3pT_32.0
hsa-miR-4738-3p	hsa-mir-4738	32.0	2.0	1.2197641433558304	1.274637345758923	3p	nta#AU_17.0|nta#A_17.0|nta#T#2_15.0|nta#A#1_17.0|total_32.0|nta#T_15.0
hsa-miR-323b-5p	hsa-mir-323b	31.0	1.0	1.1816465138759606	1.2348049287039566	5p	canonical_31.0|total_31.0
hsa-miR-374c-3p	hsa-mir-374c	31.0	2.0	1.1816465138759606	1.2348049287039566	3p	nta#A_30.0|nta#T#2_1.0|nta#A#1_30.0|total_31.0|nta#T_1.0
hsa-miR-2116-5p	hsa-mir-2116	31.0	2.0	1.1816465138759606	1.2348049287039566	5p	canonical_25.0|total_31.0|nta#T#1_6.0|nta#T_6.0
hsa-miR-4688	hsa-mir-4688	31.0	3.0	1.1816465138759606	1.2348049287039566	3p	canonical_2.0|nta#A#2_16.0|nta#A_29.0|nta#A#1_13.0|total_31.0
hsa-miR-3174	hsa-mir-3174	31.0	3.0	1.1816465138759606	1.2348049287039566	5p	canonical_12.0|lv3p#-2_18.0|total_31.0|lv3p_18.0|NucVar_1.0|lv3pT_18.0
hsa-miR-378c	hsa-mir-378c	31.0	4.0	1.1816465138759606	1.2348049287039566	5p	mv_10.0|lv3p#-5_19.5|lv3p#-2_1.0|nta#A_0.5|nta#A#1_0.5|total_31.0|lv3p_20.5|lv3pT_20.5
hsa-miR-6505-3p	hsa-mir-6505	31.0	2.0	1.1816465138759606	1.2348049287039566	3p	canonical_30.0|total_31.0|NucVar_1.0
hsa-miR-4804-5p	hsa-mir-4804	31.0	2.0	1.1816465138759606	1.2348049287039566	5p	lv5p_15.0|lv5p#1_15.0|lv3p#-1_16.0|lv5pE_15.0|total_31.0|lv3p_16.0|lv3pT_16.0
hsa-miR-6877-5p	hsa-mir-6877	31.0	3.0	1.1816465138759606	1.2348049287039566	5p	mv_19.0|total_31.0|nta#T#1_12.0|nta#T_12.0
hsa-miR-3157-5p	hsa-mir-3157	30.0	2.0	1.143528884396091	1.1949725116489904	5p	nta#A#2_30.0|nta#A_30.0|total_30.0
hsa-miR-6849-3p	hsa-mir-6849	30.0	4.0	1.143528884396091	1.1949725116489904	3p	canonical_27.0|total_30.0|NucVar_3.0
hsa-miR-6735-5p	hsa-mir-6735	30.0	3.0	1.143528884396091	1.1949725116489904	5p	lv5p_1.0|lv5pT_1.0|lv5p#-1_1.0|total_30.0|nta#T#1_29.0|nta#UA_1.0|nta#T_29.0
hsa-miR-2276-3p	hsa-mir-2276	29.0	2.0	1.1054112549162212	1.155140094594024	3p	canonical_1.0|nta#A_28.0|nta#A#1_28.0|total_29.0
hsa-miR-10399-5p	hsa-mir-10399	29.0	3.0	1.1054112549162212	1.155140094594024	5p	canonical_27.0|total_29.0|NucVar_2.0
hsa-miR-6766-3p	hsa-mir-6766	29.0	2.0	1.1054112549162212	1.155140094594024	3p	lv3p#-1_29.0|total_29.0|lv3p_29.0|lv3pT_29.0
hsa-miR-3940-3p	hsa-mir-3940	29.0	3.0	1.1054112549162212	1.155140094594024	3p	nta#A_14.0|lv3p#-1_15.0|nta#A#1_14.0|total_29.0|lv3p_15.0|lv3pT_15.0
hsa-miR-511-5p	hsa-mir-511	29.0	2.0	1.1054112549162212	1.155140094594024	5p	canonical_27.0|total_29.0|NucVar_2.0
hsa-miR-5088-3p	hsa-mir-5088	28.0	2.0	1.0672936254363516	1.1153076775390576	3p	total_28.0|nta#T#1_28.0|nta#T_28.0
hsa-miR-656-5p	hsa-mir-656	28.0	2.0	1.0672936254363516	1.1153076775390576	5p	mlv5p#2_27.0|nta#A#2_1.0|nta#A_1.0|mlv5p_27.0|total_28.0
hsa-miR-3937	hsa-mir-3937	28.0	1.0	1.0672936254363516	1.1153076775390576	3p	lv3p#-1_28.0|total_28.0|lv3p_28.0|lv3pT_28.0
hsa-miR-6820-5p	hsa-mir-6820	28.0	3.0	1.0672936254363516	1.1153076775390576	5p	mv_13.0|total_28.0|nta#T#1_15.0|nta#T_15.0
hsa-miR-6796-5p	hsa-mir-6796	28.0	2.0	1.0672936254363516	1.1153076775390576	5p	nta#A_28.0|nta#A#1_28.0|total_28.0
hsa-miR-887-5p	hsa-mir-887	28.0	3.0	1.0672936254363516	1.1153076775390576	5p	mv_10.0|nta#A#3_4.0|nta#A#2_14.0|nta#A_18.0|total_28.0
hsa-miR-5001-3p	hsa-mir-5001	28.0	3.0	1.0672936254363516	1.1153076775390576	3p	nta#T#2_9.0|total_28.0|nta#T#1_19.0|nta#T_28.0
hsa-miR-5006-3p	hsa-mir-5006	28.0	3.0	1.0672936254363516	1.1153076775390576	3p	nta#A#2_13.0|nta#A_28.0|nta#A#1_15.0|total_28.0
hsa-miR-516a-5p	hsa-mir-516a-2	27.5	6.0	1.0482348106964168	1.0953914690115745	5p	lv3pE_12.5|lv3p#-1_15.0|total_27.5|lv3p_27.5|lv3pT_15.0|lv3p#1_12.5
hsa-miR-516a-5p	hsa-mir-516a-1	27.5	6.0	1.0482348106964168	1.0953914690115745	5p	lv3pE_12.5|lv3p#-1_15.0|total_27.5|lv3p_27.5|lv3pT_15.0|lv3p#1_12.5
hsa-miR-6754-3p	hsa-mir-6754	27.0	1.0	1.029175995956482	1.0754752604840914	3p	canonical_27.0|total_27.0
hsa-miR-1269a	hsa-mir-1269a	27.0	1.0	1.029175995956482	1.0754752604840914	3p	lv3p#-1_27.0|total_27.0|lv3p_27.0|lv3pT_27.0
hsa-miR-6501-3p	hsa-mir-6501	27.0	3.0	1.029175995956482	1.0754752604840914	3p	lv5p_25.0|lv5pT_25.0|nta#A_2.0|nta#A#1_2.0|lv5p#-1_25.0|total_27.0
hsa-miR-4723-3p	hsa-mir-4723	27.0	2.0	1.029175995956482	1.0754752604840914	3p	mv_27.0|total_27.0
hsa-miR-190a-3p	hsa-mir-190a	27.0	2.0	1.029175995956482	1.0754752604840914	3p	lv5p_27.0|lv5p#1_27.0|lv5pE_27.0|total_27.0
hsa-miR-6761-5p	hsa-mir-6761	27.0	1.0	1.029175995956482	1.0754752604840914	5p	lv3pE_27.0|total_27.0|lv3p_27.0|lv3p#1_27.0
hsa-miR-548ba	hsa-mir-548ba	27.0	1.0	1.029175995956482	1.0754752604840914	5p	canonical_27.0|total_27.0
hsa-miR-497-3p	hsa-mir-497	27.0	1.0	1.029175995956482	1.0754752604840914	3p	mv_27.0|total_27.0
hsa-miR-4648	hsa-mir-4648	27.0	2.0	1.029175995956482	1.0754752604840914	5p	nta#AU_1.0|nta#A_1.0|nta#A#1_1.0|total_27.0|nta#T#1_26.0|nta#T_26.0
hsa-miR-3620-3p	hsa-mir-3620	27.0	3.0	1.029175995956482	1.0754752604840914	3p	canonical_16.0|lv3p#-1_10.0|total_27.0|lv3p_10.0|NucVar_1.0|lv3pT_10.0
hsa-miR-6833-3p	hsa-mir-6833	27.0	2.0	1.029175995956482	1.0754752604840914	3p	lv3p#-2_27.0|total_27.0|lv3p_27.0|lv3pT_27.0
hsa-miR-135a-3p	hsa-mir-135a-1	27.0	1.0	1.029175995956482	1.0754752604840914	3p	lv3p#-1_27.0|total_27.0|lv3p_27.0|lv3pT_27.0
hsa-miR-224-3p	hsa-mir-224	26.0	2.0	0.9910583664766122	1.035642843429125	3p	lv5p_26.0|lv5pT_26.0|lv5p#-2_26.0|total_26.0
hsa-miR-3663-5p	hsa-mir-3663	26.0	1.0	0.9910583664766122	1.035642843429125	5p	canonical_26.0|total_26.0
hsa-miR-6764-5p	hsa-mir-6764	26.0	1.0	0.9910583664766122	1.035642843429125	5p	canonical_26.0|total_26.0
